timestamp,open,high,low,close,volume
2025-12-23 03:30:00,88185.9,88323.0,88113.8,88290.8,752.431
2025-12-23 03:45:00,88290.8,88290.9,88117.7,88128.2,580.165
2025-12-23 04:00:00,88128.2,88335.0,88041.0,88268.9,785.956
2025-12-23 04:15:00,88269.1,88342.0,88217.9,88218.4,331.114
2025-12-23 04:30:00,88218.4,88226.8,88028.0,88087.2,510.992
2025-12-23 04:45:00,88087.3,88118.7,87889.6,87892.0,983.483
2025-12-23 05:00:00,87892.1,87958.0,87800.0,87865.7,944.951
2025-12-23 05:15:00,87865.6,87988.0,87833.2,87971.2,430.754
2025-12-23 05:30:00,87971.2,87971.3,87547.7,87744.0,2467.98
2025-12-23 05:45:00,87744.0,87810.0,87573.2,87726.6,1111.408
2025-12-23 06:00:00,87726.7,87745.0,87333.7,87503.2,2962.067
2025-12-23 06:15:00,87503.1,87577.7,86976.6,87169.8,5445.411
2025-12-23 06:30:00,87169.9,87320.5,87057.6,87258.0,1732.616
2025-12-23 06:45:00,87258.0,87450.0,87202.1,87355.2,1272.838
2025-12-23 07:00:00,87355.4,87492.4,87318.7,87401.6,1388.925
2025-12-23 07:15:00,87401.6,87567.3,87342.0,87555.1,1170.332
2025-12-23 07:30:00,87555.1,87585.2,87461.5,87474.8,870.194
2025-12-23 07:45:00,87474.8,87651.4,87474.7,87531.3,771.411
2025-12-23 08:00:00,87531.3,87603.9,87461.9,87554.9,662.318
2025-12-23 08:15:00,87555.0,87662.6,87500.0,87582.1,687.31
2025-12-23 08:30:00,87582.0,87645.4,87550.5,87565.7,496.435
2025-12-23 08:45:00,87565.7,87577.7,87389.0,87426.8,1056.809
2025-12-23 09:00:00,87426.7,87570.6,87417.8,87524.3,677.058
2025-12-23 09:15:00,87524.3,87595.5,87333.3,87398.0,818.021
2025-12-23 09:30:00,87398.0,87460.5,87256.3,87449.2,746.685
2025-12-23 09:45:00,87449.2,87542.1,87429.7,87494.4,384.686
2025-12-23 10:00:00,87494.3,87576.2,87467.5,87510.7,367.456
2025-12-23 10:15:00,87510.7,87614.6,87500.0,87582.3,427.854
2025-12-23 10:30:00,87582.2,87595.7,87468.0,87558.3,551.335
2025-12-23 10:45:00,87558.3,87630.0,87532.8,87570.3,659.76
2025-12-23 11:00:00,87570.3,87670.4,87520.1,87639.2,756.301
2025-12-23 11:15:00,87639.1,87852.0,87611.6,87710.3,2634.605
2025-12-23 11:30:00,87710.3,87780.7,87653.8,87778.7,588.105
2025-12-23 11:45:00,87778.7,87830.1,87761.3,87813.9,584.162
2025-12-23 12:00:00,87813.8,87900.0,87650.0,87773.7,1653.573
2025-12-23 12:15:00,87773.6,87782.5,87564.0,87601.4,833.465
2025-12-23 12:30:00,87601.4,87855.7,87546.0,87835.1,859.822
2025-12-23 12:45:00,87835.0,87914.0,87737.3,87737.3,777.806
2025-12-23 13:00:00,87737.3,87750.1,87656.5,87729.0,677.654
2025-12-23 13:15:00,87728.9,87858.6,87610.0,87795.6,840.336
2025-12-23 13:30:00,87795.5,87858.3,87345.8,87670.0,2230.192
2025-12-23 13:45:00,87670.0,87670.1,87428.0,87567.7,1201.728
2025-12-23 14:00:00,87567.7,87792.9,87563.9,87712.1,1421.335
2025-12-23 14:15:00,87712.1,87718.7,87523.4,87602.9,1001.139
2025-12-23 14:30:00,87603.0,87716.4,87222.6,87384.5,3676.629
2025-12-23 14:45:00,87384.4,87393.1,86536.0,86837.3,9766.218
2025-12-23 15:00:00,86837.2,87118.1,86670.2,86924.7,3836.779
2025-12-23 15:15:00,86924.8,87474.6,86924.8,87252.4,3208.308
2025-12-23 15:30:00,87252.3,87523.2,87200.4,87350.0,1395.611
2025-12-23 15:45:00,87350.1,87469.9,87213.8,87405.3,1004.273
2025-12-23 16:00:00,87405.2,88178.7,87286.0,87726.7,6936.326
2025-12-23 16:15:00,87726.9,87993.8,87707.3,87819.0,1774.465
2025-12-23 16:30:00,87818.9,87880.0,87629.4,87798.9,1187.781
2025-12-23 16:45:00,87799.0,88116.0,87766.5,87959.8,2134.992
2025-12-23 17:00:00,87959.8,88247.8,87818.1,87827.5,2130.523
2025-12-23 17:15:00,87827.4,88061.3,87695.3,87695.4,1382.716
2025-12-23 17:30:00,87695.3,87848.0,87623.1,87775.6,1646.373
2025-12-23 17:45:00,87775.6,87781.9,87129.0,87138.1,2530.841
2025-12-23 18:00:00,87138.1,87577.0,87121.4,87543.3,2681.085
2025-12-23 18:15:00,87543.2,87880.0,87516.4,87795.4,2228.998
2025-12-23 18:30:00,87795.4,88150.0,87740.0,88090.0,3165.163
2025-12-23 18:45:00,88089.9,88090.0,87851.1,87950.0,1364.371
2025-12-23 19:00:00,87950.1,88017.3,87751.6,87880.0,1170.899
2025-12-23 19:15:00,87880.0,88000.0,87613.3,87651.5,1003.61
2025-12-23 19:30:00,87651.4,87885.1,87615.9,87786.0,623.76
2025-12-23 19:45:00,87786.1,87850.0,87650.0,87724.2,539.424
2025-12-23 20:00:00,87724.2,87749.1,87491.4,87620.7,757.653
2025-12-23 20:15:00,87620.6,87880.7,87620.6,87739.2,514.113
2025-12-23 20:30:00,87739.2,88273.0,87660.0,88174.6,1676.781
2025-12-23 20:45:00,88174.6,88349.2,87658.3,87674.3,2106.606
2025-12-23 21:00:00,87674.4,87775.3,87503.6,87670.1,1055.879
2025-12-23 21:15:00,87670.0,87830.6,87627.8,87783.9,658.943
2025-12-23 21:30:00,87783.9,87788.2,87634.0,87687.5,427.911
2025-12-23 21:45:00,87687.4,87750.1,87610.0,87692.7,537.793
2025-12-23 22:00:00,87692.7,87751.7,87358.2,87451.5,915.55
2025-12-23 22:15:00,87451.6,87582.3,87375.0,87443.9,560.048
2025-12-23 22:30:00,87443.9,87642.7,87213.0,87543.8,1206.002
2025-12-23 22:45:00,87543.8,87633.4,87309.0,87378.2,699.545
2025-12-23 23:00:00,87378.3,87384.6,87171.5,87289.0,881.48
2025-12-23 23:15:00,87289.0,87400.5,87145.0,87379.3,1412.25
2025-12-23 23:30:00,87379.3,87488.4,87351.7,87458.2,754.102
2025-12-23 23:45:00,87458.2,87488.5,87388.4,87463.0,802.527
2025-12-24 00:00:00,87463.1,87634.2,87359.0,87381.0,1502.906
2025-12-24 00:15:00,87380.9,87419.1,87230.8,87319.0,582.791
2025-12-24 00:30:00,87319.0,87533.8,87237.8,87476.6,373.847
2025-12-24 00:45:00,87476.5,87657.1,87476.5,87626.1,607.373
2025-12-24 01:00:00,87626.1,87849.9,87573.2,87714.9,945.789
2025-12-24 01:15:00,87715.0,87715.0,87603.9,87639.7,388.962
2025-12-24 01:30:00,87639.6,87735.0,87470.0,87510.4,791.561
2025-12-24 01:45:00,87510.4,87655.8,87471.1,87603.1,384.029
2025-12-24 02:00:00,87603.1,87635.0,87300.1,87383.4,757.75
2025-12-24 02:15:00,87383.6,87460.0,87322.0,87391.1,558.805
2025-12-24 02:30:00,87391.0,87452.9,86958.0,87065.6,2480.395
2025-12-24 02:45:00,87065.5,87150.0,86888.0,87100.1,1845.452
2025-12-24 03:00:00,87100.1,87100.1,86817.9,87002.2,1602.033
2025-12-24 03:15:00,87002.2,87227.0,86975.2,87195.0,1062.473
2025-12-24 03:30:00,87195.0,87305.0,87195.0,87279.3,724.357
2025-12-24 03:45:00,87279.2,87359.4,87279.2,87311.4,733.313
2025-12-24 04:00:00,87311.4,87430.0,87284.0,87391.3,812.567
2025-12-24 04:15:00,87391.3,87406.8,87254.3,87281.7,689.903
2025-12-24 04:30:00,87281.7,87308.8,87161.2,87256.4,527.412
2025-12-24 04:45:00,87256.5,87307.2,87041.6,87110.6,495.047
2025-12-24 05:00:00,87110.5,87210.9,87025.8,87063.9,408.793
2025-12-24 05:15:00,87063.8,87223.1,87015.5,87131.2,593.233
2025-12-24 05:30:00,87131.3,87137.6,86777.0,86795.1,1945.122
2025-12-24 05:45:00,86795.2,86994.9,86738.8,86920.1,1189.052
2025-12-24 06:00:00,86920.1,86953.9,86822.0,86822.1,594.542
2025-12-24 06:15:00,86822.1,86985.0,86753.0,86935.3,750.562
2025-12-24 06:30:00,86935.2,87029.1,86882.9,86979.2,745.088
2025-12-24 06:45:00,86979.8,87030.0,86935.2,86980.1,472.938
2025-12-24 07:00:00,86980.0,87030.0,86958.5,87015.1,364.122
2025-12-24 07:15:00,87015.1,87050.0,86934.6,86963.1,323.94
2025-12-24 07:30:00,86963.2,87147.1,86960.6,87115.4,676.741
2025-12-24 07:45:00,87115.5,87146.9,86862.0,86868.1,713.336
2025-12-24 08:00:00,86868.1,86968.0,86825.0,86940.3,882.418
2025-12-24 08:15:00,86940.3,87040.2,86750.0,86895.1,844.286
2025-12-24 08:30:00,86895.2,86925.7,86750.0,86896.8,510.254
2025-12-24 08:45:00,86896.9,86938.4,86712.0,86751.5,641.847
2025-12-24 09:00:00,86751.6,86835.1,86751.6,86835.0,472.067
2025-12-24 09:15:00,86834.9,86848.5,86759.5,86799.9,312.177
2025-12-24 09:30:00,86799.9,86800.0,86671.7,86760.5,806.009
2025-12-24 09:45:00,86760.5,86865.2,86750.8,86763.6,364.784
2025-12-24 10:00:00,86763.6,87045.4,86759.5,87027.8,1167.643
2025-12-24 10:15:00,87027.8,87070.0,86964.5,86999.8,740.006
2025-12-24 10:30:00,86999.7,87119.3,86999.7,87066.2,617.478
2025-12-24 10:45:00,87066.3,87160.0,87031.2,87042.8,644.491
2025-12-24 11:00:00,87042.8,87280.0,87042.8,87242.3,1053.193
2025-12-24 11:15:00,87242.3,87316.7,87176.1,87189.7,778.911
2025-12-24 11:30:00,87189.7,87236.4,87152.7,87203.8,313.337
2025-12-24 11:45:00,87203.7,87273.8,87162.5,87162.6,388.348
2025-12-24 12:00:00,87162.6,87257.4,87087.0,87256.0,632.22
2025-12-24 12:15:00,87255.9,87366.0,87216.5,87282.3,688.424
2025-12-24 12:30:00,87282.3,87400.0,87274.1,87370.4,474.403
2025-12-24 12:45:00,87370.5,87450.0,87266.6,87393.1,720.086
2025-12-24 13:00:00,87393.0,87410.4,87239.6,87266.6,530.203
2025-12-24 13:15:00,87266.6,87307.9,87190.1,87228.7,434.845
2025-12-24 13:30:00,87228.6,87281.2,87009.3,87131.0,1214.969
2025-12-24 13:45:00,87131.0,87284.5,87131.0,87250.5,591.892
2025-12-24 14:00:00,87250.5,87420.0,87250.5,87377.2,675.648
2025-12-24 14:15:00,87377.2,87393.6,87160.0,87196.6,494.695
2025-12-24 14:30:00,87196.5,87250.4,86355.0,86950.1,7909.727
2025-12-24 14:45:00,86950.0,87254.8,86704.5,86950.0,2563.647
2025-12-24 15:00:00,86950.0,87166.9,86837.5,86868.6,1815.745
2025-12-24 15:15:00,86868.6,86978.6,86526.2,86817.5,1851.454
2025-12-24 15:30:00,86817.6,87194.8,86799.8,87020.9,2044.11
2025-12-24 15:45:00,87020.9,87116.3,86898.6,87012.0,656.917
2025-12-24 16:00:00,87012.0,87178.2,86942.5,87092.1,1158.019
2025-12-24 16:15:00,87092.1,87119.0,86878.3,86939.7,580.163
2025-12-24 16:30:00,86939.8,87660.0,86939.7,87485.4,3888.404
2025-12-24 16:45:00,87485.4,87500.0,87157.1,87250.6,1046.826
2025-12-24 17:00:00,87250.6,87450.0,87243.1,87310.0,762.152
2025-12-24 17:15:00,87310.0,87439.8,87279.9,87421.8,433.544
2025-12-24 17:30:00,87421.8,87545.6,87281.2,87371.8,779.242
2025-12-24 17:45:00,87371.8,87447.5,87215.0,87284.5,803.78
2025-12-24 18:00:00,87284.6,87384.6,87195.6,87317.5,868.602
2025-12-24 18:15:00,87317.5,87478.7,87304.8,87383.5,684.603
2025-12-24 18:30:00,87383.6,87439.9,87357.8,87422.1,326.383
2025-12-24 18:45:00,87422.1,87470.0,87385.7,87435.0,206.287
2025-12-24 19:00:00,87435.0,87475.1,87359.0,87369.7,426.782
2025-12-24 19:15:00,87369.6,87457.6,87273.4,87457.6,783.849
2025-12-24 19:30:00,87455.7,87482.0,87416.2,87470.8,226.129
2025-12-24 19:45:00,87470.8,87542.0,87453.6,87521.4,352.741
2025-12-24 20:00:00,87521.4,87649.3,87504.0,87576.3,509.334
2025-12-24 20:15:00,87576.2,87621.3,87571.0,87575.8,239.295
2025-12-24 20:30:00,87575.8,87633.0,87549.1,87603.0,293.803
2025-12-24 20:45:00,87602.9,87603.0,87484.6,87518.8,335.464
2025-12-24 21:00:00,87518.7,87639.5,87518.7,87608.2,340.988
2025-12-24 21:15:00,87608.1,87740.0,87581.2,87683.8,380.329
2025-12-24 21:30:00,87683.8,87763.2,87666.5,87727.5,381.331
2025-12-24 21:45:00,87727.6,87727.6,87607.0,87653.8,374.982
2025-12-24 22:00:00,87653.9,87864.4,87653.8,87773.5,590.36
2025-12-24 22:15:00,87773.5,87823.4,87718.7,87747.8,253.065
2025-12-24 22:30:00,87747.7,88033.3,87708.1,87941.9,1099.011
2025-12-24 22:45:00,87941.8,87983.7,87902.5,87962.0,329.377
2025-12-24 23:00:00,87962.0,87985.0,87751.9,87780.1,852.161
2025-12-24 23:15:00,87780.0,87785.9,87540.4,87559.3,943.129
2025-12-24 23:30:00,87559.4,87676.1,87559.3,87609.9,405.956
2025-12-24 23:45:00,87610.0,87683.3,87600.7,87627.3,406.949
2025-12-25 00:00:00,87627.4,87698.2,87520.3,87613.4,750.356
2025-12-25 00:15:00,87613.4,87710.0,87572.4,87572.4,389.808
2025-12-25 00:30:00,87572.5,87671.7,87477.2,87506.6,503.899
2025-12-25 00:45:00,87506.6,87618.1,87466.9,87529.9,351.779
2025-12-25 01:00:00,87529.9,87630.0,87526.5,87630.0,258.265
2025-12-25 01:15:00,87629.9,87714.1,87565.8,87675.1,349.21
2025-12-25 01:30:00,87675.0,87697.0,87534.5,87697.0,366.672
2025-12-25 01:45:00,87697.0,87710.6,87625.0,87668.0,217.399
2025-12-25 02:00:00,87668.0,87720.0,87517.8,87699.6,364.609
2025-12-25 02:15:00,87699.7,87723.7,87678.3,87696.1,199.284
2025-12-25 02:30:00,87696.1,87875.4,87696.1,87862.1,406.958
2025-12-25 02:45:00,87862.1,87933.5,87817.3,87847.8,478.228
2025-12-25 03:00:00,87847.9,87890.0,87727.0,87805.3,366.425
2025-12-25 03:15:00,87805.3,87865.9,87770.7,87799.9,220.58
2025-12-25 03:30:00,87799.8,87799.9,87732.1,87772.0,206.596
2025-12-25 03:45:00,87772.0,87832.6,87735.0,87811.6,203.456
2025-12-25 04:00:00,87811.6,87811.6,87689.8,87745.7,524.241
2025-12-25 04:15:00,87745.6,87800.0,87708.1,87715.2,251.905
2025-12-25 04:30:00,87715.3,87768.4,87712.1,87747.0,187.482
2025-12-25 04:45:00,87747.0,87800.0,87740.6,87740.6,145.771
2025-12-25 05:00:00,87740.5,87740.5,87617.1,87626.4,553.48
2025-12-25 05:15:00,87626.4,87693.7,87622.3,87673.6,235.545
2025-12-25 05:30:00,87673.7,87739.3,87673.6,87720.0,169.919
2025-12-25 05:45:00,87720.0,87749.4,87706.0,87706.0,168.392
2025-12-25 06:00:00,87706.1,87724.6,87634.5,87671.1,206.754
2025-12-25 06:15:00,87671.1,87732.8,87671.1,87712.3,165.082
2025-12-25 06:30:00,87712.4,87777.0,87712.4,87737.8,163.03
2025-12-25 06:45:00,87737.8,87811.6,87737.7,87799.5,313.219
2025-12-25 07:00:00,87799.6,87810.5,87739.1,87775.1,174.253
2025-12-25 07:15:00,87775.1,87785.3,87739.0,87763.8,138.153
2025-12-25 07:30:00,87763.8,87763.9,87718.3,87720.1,179.218
2025-12-25 07:45:00,87720.1,87830.0,87713.1,87795.9,297.943
2025-12-25 08:00:00,87795.9,87858.8,87737.4,87751.9,421.522
2025-12-25 08:15:00,87751.8,87751.8,87313.2,87405.0,2239.694
2025-12-25 08:30:00,87405.0,87472.5,87380.0,87467.6,498.154
2025-12-25 08:45:00,87467.5,87598.7,87416.0,87546.2,659.341
2025-12-25 09:00:00,87546.2,87565.8,87415.1,87459.8,354.814
2025-12-25 09:15:00,87459.8,87497.8,87411.0,87449.9,307.105
2025-12-25 09:30:00,87450.0,87477.4,87408.0,87460.0,293.944
2025-12-25 09:45:00,87460.1,87508.4,87445.0,87482.1,272.02
2025-12-25 10:00:00,87482.1,87494.7,87350.0,87350.0,510.855
2025-12-25 10:15:00,87350.1,87414.8,87318.1,87387.3,337.88
2025-12-25 10:30:00,87387.2,87393.8,87219.0,87296.2,802.971
2025-12-25 10:45:00,87296.2,87390.0,87257.0,87386.0,404.015
2025-12-25 11:00:00,87386.1,87517.6,87376.0,87458.9,365.521
2025-12-25 11:15:00,87459.0,87539.0,87429.9,87523.4,271.023
2025-12-25 11:30:00,87523.4,87554.7,87465.0,87493.6,278.563
2025-12-25 11:45:00,87493.5,87537.1,87443.5,87485.2,287.869
2025-12-25 12:00:00,87485.2,87533.0,87439.0,87447.5,286.601
2025-12-25 12:15:00,87447.5,87547.8,87445.3,87530.4,248.019
2025-12-25 12:30:00,87530.4,87555.1,87453.1,87485.9,257.852
2025-12-25 12:45:00,87485.8,87540.6,87473.6,87533.7,143.684
2025-12-25 13:00:00,87533.8,87533.8,87445.5,87490.1,235.34
2025-12-25 13:15:00,87490.0,87496.7,87360.7,87476.0,375.163
2025-12-25 13:30:00,87475.9,87662.8,87430.0,87577.7,661.347
2025-12-25 13:45:00,87577.8,87651.2,87525.7,87597.1,599.018
2025-12-25 14:00:00,87597.1,87689.3,87586.3,87659.0,484.72
2025-12-25 14:15:00,87659.1,87685.0,87509.0,87534.1,448.536
2025-12-25 14:30:00,87534.2,87608.6,87526.7,87585.8,250.484
2025-12-25 14:45:00,87585.9,87730.9,87585.8,87675.1,447.705
2025-12-25 15:00:00,87675.0,87780.0,87664.1,87734.2,696.388
2025-12-25 15:15:00,87734.3,88226.0,87709.9,88035.6,2630.588
2025-12-25 15:30:00,88035.7,88518.0,87900.8,88475.9,4162.172
2025-12-25 15:45:00,88475.9,88594.0,88250.0,88338.9,3432.75
2025-12-25 16:00:00,88339.0,88401.6,88112.5,88275.3,1412.706
2025-12-25 16:15:00,88275.3,88451.6,88269.4,88377.0,966.754
2025-12-25 16:30:00,88377.0,88434.0,88136.7,88287.6,1134.581
2025-12-25 16:45:00,88287.7,88293.4,87948.9,88042.0,1468.268
2025-12-25 17:00:00,88042.1,88167.9,87947.8,88000.0,829.947
2025-12-25 17:15:00,88000.1,88132.9,87985.0,88013.8,444.585
2025-12-25 17:30:00,88013.8,88050.0,87980.7,88024.0,343.985
2025-12-25 17:45:00,88024.0,88173.1,88000.1,88096.2,396.976
2025-12-25 18:00:00,88096.1,88281.6,88096.1,88264.7,716.797
2025-12-25 18:15:00,88264.7,88267.5,88176.0,88197.4,238.711
